userName,review,at,score,app_name,sentiment_label,sentiment_score
Zumar Hasan Otw,ribet bikin rekening onlen CS layanan jelek habis pulsa doang ngga di ACC,2025-07-30 13:22:36,1,BCA Mobile,negative,0.9993937015533447
Yudoyono Yusuf X-BKP 1,"setengah mati buat masuk,dan hampir Nelan sekitar 20rb pulsa cuman buat ngirim SMS yang sia sia banget gak pernah masuk kedalam mbanking,sampe keblokir berkalikali",2025-07-30 12:14:09,1,BCA Mobile,negative,0.9990084767341614
Hr Thomse,yes good,2025-07-30 11:48:19,5,BCA Mobile,positive,0.9979421496391296
Umi Alfiah,"klo ga bisa transfer ,emang hrus pergi ke bank ga bisa di hp aja gt? jdi hanya cek saldo aja ,mohon bantuannya terima kasih",2025-07-30 11:35:27,4,BCA Mobile,neutral,0.997169554233551
Isabel Ayu Wandira,sebenernya aman aja bagus bagus aja cuman kalau dari sesama bca tidak ada notifikasi yang masuk Mohon kalo sesama bca tetap diberi notif 🙏🏻,2025-07-30 11:31:44,3,BCA Mobile,negative,0.6152879595756531
nailatus,bagussss,2025-07-30 11:22:56,5,BCA Mobile,positive,0.9982234835624695
Wat Manto,tolong buat tranfer g bisa bos kuu,2025-07-30 10:59:59,5,BCA Mobile,neutral,0.9983097314834595
Lucky Vht,"uang saya hilang gara"" BCA gangguan pada saat transaksi l!!",2025-07-30 10:53:33,1,BCA Mobile,negative,0.9362510442733765
Aiun Sukemi,bca keybord saya tidak bisa digunakan di wa. mohon konfirmasinya,2025-07-30 10:51:15,3,BCA Mobile,neutral,0.9690713286399841
Penjahat Hmm,sudah daftar tidak bisa login,2025-07-30 10:06:47,1,BCA Mobile,neutral,0.9962039589881897
Mat Yuni,oke,2025-07-30 10:01:45,5,BCA Mobile,positive,0.7234290838241577
ktstrf _x01,"sim card tidak sengaja di keluarkan dan selanjutnya disuruh verifikasi ulang yg ribet. padahal nomor yg digunakan masih sama, hp sy terkena air dan sim card nya sy keluarkan beberapa saat. eh m banking nya di suruh verifikasi ulang, lama, ribet",2025-07-30 09:42:47,1,BCA Mobile,negative,0.9950835704803467
ramdhani kurniawan,eror mulu verifikasi nya,2025-07-30 09:33:08,1,BCA Mobile,negative,0.9988865256309509
masmar yono,sya pengguna m_BCA sudah 4thn selama ini lancar2 saja tp begitu kartu atm sya tertahan disalah satu atm di wilayah Bekasi Kota kemudian diganti kartu atm baru dgn biaya admin lebih mahal. setelah pemakaian berjalan sbln setiap isi saldo ke rek.sllu sisa saldo yg tersisa hilang ijin sudah terjadi 5kali dlm waktu sebln berjalan.Setelah kejadian ini sya jd mikir isi saldo lagi. tks.,2025-07-30 09:31:04,5,BCA Mobile,negative,0.9974063038825989
annisa nursyamsi,BCA keren,2025-07-30 08:22:50,5,BCA Mobile,positive,0.999068558216095
MJ E LISA RAMAHDANI •REGULER•,"mau buka rekening baru kok gak bisa, kata cs ny harus datang langsung ke kantor ny, padahal kn harus ny di permudah bisa daftar online tanpa harus ribet.",2025-07-30 08:21:07,1,BCA Mobile,neutral,0.6683971285820007
Bang Hasan,luar biasa,2025-07-30 08:21:01,5,BCA Mobile,positive,0.9937980771064758
Rino Wibowo,jujur asli BCA mobile jelek banget padahal saya sudah pakai hampir beberapa tahun baru sekarang BCA mobile kacau,2025-07-30 07:54:45,1,BCA Mobile,negative,0.9994990825653076
Wahono Sucipto__,transfer dari seabank ke BCA 20.000 padahal di seabank biyaya transfer gratis tapi pas masuk ke bca nya jadi 1.000. kenapa itu?,2025-07-30 07:07:46,1,BCA Mobile,negative,0.9610498547554016
Dasianus Laza,buat transfer berarti terus aplikasi nya parah,2025-07-30 05:50:43,1,BCA Mobile,negative,0.9988841414451599
Januwar Siregar,lebih mudah dan cepat,2025-07-30 05:45:49,5,BCA Mobile,positive,0.9968571662902832
Frenky Wijaya,cepat baik,2025-07-30 05:29:24,5,BCA Mobile,positive,0.9882092475891113
Yasfiroh Ainiah,"kok tambah repot ya, ngaktifkan mbangking susah amat, di buat foto wajah gagal terus padahal lampu sudah terang.. tolong di Perbaiki ya, biar gampang aktif kan mbangkingnya..",2025-07-30 04:46:28,3,BCA Mobile,negative,0.9986869692802429
riko hadi Kusuma,"biaya adm mahal, untuk tahapan BCA saldo min 100rb klo kurang ada pot 5rb taeik anjay Jd mls nabung dibca",2025-07-30 03:35:35,1,BCA Mobile,neutral,0.9885346293449402
Lukman Ahmad,apk nya bagus sangat mudah bertransaksi,2025-07-30 02:50:25,5,BCA Mobile,positive,0.9990646243095398
Pak Lapet,tolong di perbaiki lagi biar lebih bagus dan nyaman aman,2025-07-30 02:01:51,4,BCA Mobile,positive,0.5146337151527405
Kapten Danru,mantap puoolll,2025-07-29 23:29:37,5,BCA Mobile,positive,0.9993184804916382
Yuki Rose,tidak bisa untuk m3lakukan pembayaran saldo k3ambil t3tapi pembayaran tidak berhasil,2025-07-29 23:28:46,1,BCA Mobile,neutral,0.9785122871398926
Erwin Novita,Joss bgt lah,2025-07-29 19:46:55,5,BCA Mobile,positive,0.9949787259101868
MUJI YANTO,baik,2025-07-29 18:56:23,5,BCA Mobile,positive,0.9978936314582825
MUHAMMAD SAFII,aplikasi nya mantap,2025-07-29 18:07:04,5,BCA Mobile,positive,0.9991427659988403
Muichiro,"aplikasi ga guna, error 205 gajelas udh berhari hari",2025-07-29 16:59:05,1,BCA Mobile,negative,0.9986644983291626
Jefri Sanraitt,"setiap permintaan kode otp tidak pernah ada , gimana mau masuk nya klo kode otp nya gak di kasih",2025-07-29 16:48:45,4,BCA Mobile,negative,0.9612653255462646
CIK LINA HOME MADE jakarta'20,mantap deh...,2025-07-29 16:44:40,5,BCA Mobile,positive,0.9991095662117004
Milka Karmelia,"jelek banget sih, udh lemot banget tiap mau di pakai apalagi kirim lewat qris🤬",2025-07-29 16:35:26,1,BCA Mobile,negative,0.9994256496429443
Andi Andiana,sangat bagus sekali,2025-07-29 16:27:16,5,BCA Mobile,positive,0.9933270215988159
Ferdi Ansyah,sangat bagus,2025-07-29 16:25:54,5,BCA Mobile,positive,0.9943695664405823
Eli Diana,mantap,2025-07-29 15:09:48,5,BCA Mobile,positive,0.9991832375526428
Khaer udin,ok,2025-07-29 15:08:19,5,BCA Mobile,negative,0.998392641544342
Mardiansyah Roni,"login nya lemot bgt, padahal sinyal bagus...",2025-07-29 14:27:52,1,BCA Mobile,negative,0.998791515827179
Tegoeh Leksono,ok,2025-07-29 14:24:53,5,BCA Mobile,negative,0.998392641544342
Risma Wati,semoga lebhi mudah dalam tarnsaki lebhi simpeil lagi,2025-07-29 14:03:24,5,BCA Mobile,positive,0.9138442873954773
Muhamad Azi,Main blokir rekening aja mentang2 gak aktif transaksi,2025-07-29 13:53:40,1,BCA Mobile,negative,0.9981392621994019
ela wahyati 1402,udah 2 tahun lebih pake mbanking ini tapi setiap ganti handphone dan instal balik mbanking dan lama sekali mengirim kode otp nya sudah satu bulan ini mbanking saya tidak bisa di buka,2025-07-29 13:52:03,4,BCA Mobile,negative,0.9964732527732849
Luthfie Aljawad,Ribet amat registrasi nya harus ke ATM BCA saya awam yah malah habis pulsa untuk mengirim SMS parah sekali,2025-07-29 13:30:15,1,BCA Mobile,negative,0.9994788765907288
apriansyah 24,aplikasi gajelas mbangking sinyal banyak tapi gabisa isi flazz bajatt,2025-07-29 12:48:29,1,BCA Mobile,negative,0.9991726279258728
slamet hariyadi,mmbantu,2025-07-29 12:43:19,5,BCA Mobile,negative,0.8573477864265442
Imu Suhartatik,sangat mudah dan lebih cepat👍,2025-07-29 12:35:32,5,BCA Mobile,positive,0.9992660880088806
Muhadijaya Terus,Upadete bca mobil,2025-07-29 11:46:51,5,BCA Mobile,neutral,0.9989609718322754
Krisna Sanjaya,kak kok bca mobile ku gk bisa tiba suruh registrasi lagi tapi kode gk dikirim knp ya,2025-07-29 11:35:23,3,BCA Mobile,neutral,0.9361568093299866
Jamal Udin,membatu,2025-07-29 11:33:03,5,BCA Mobile,positive,0.7700095772743225
handoko herman,sangat membantu,2025-07-29 11:26:12,5,BCA Mobile,positive,0.9959172606468201
amkha1302,"kenapa selalu gagal dalam memverifikasi wajah dan KTP-el saya, padahal data semua saya rasa sudah benar, juga pengambilan poto ditempat yang terang. tolooooong, kalau sudah bisa/berhasil, baru daya kasih bintang 5.",2025-07-29 10:16:24,1,BCA Mobile,negative,0.7779998183250427
Rahmadalina Lina,bca sya sukak sya dh lama gunakan nya,2025-07-29 10:09:22,5,BCA Mobile,negative,0.9977849125862122
upi,aktivasi mbanking aja dipersulit . vermuk gagal terus sampe di blokir . aplikasi gak niat,2025-07-29 09:56:48,1,BCA Mobile,negative,0.9985253214836121
DAYAT,Aplikasi Nya sangat Bermanfaat untuk berteransaksi Dan ringan,2025-07-29 09:33:35,5,BCA Mobile,positive,0.9988226294517517
Dadun Motor,saya mau masuk mbengking ko ga bisa klik centang nya gmna ini min🙄🙄🙄🙄,2025-07-29 08:54:39,2,BCA Mobile,neutral,0.7751704454421997
Eny Agustini,sangat bermanfaat sekali,2025-07-29 08:51:51,5,BCA Mobile,positive,0.9953900575637817
Muhammad Yusuf,"sudah login, tapi kenapa pas setiap kali mau masuk menu life style logout terus? walaupun lampu sdh hijau. tolong it nya di cek terus dong,.. perbaiki.",2025-07-29 08:43:09,3,BCA Mobile,negative,0.8986841440200806
lutfi dwi chardi,"versi terbaru pindah hp ga bisa sms verifikasi, tolong perbaiki. untuk sementara, ga pake dulu dah.",2025-07-29 07:29:07,3,BCA Mobile,neutral,0.6490675806999207
Sal Isal,👍👍👍,2025-07-29 06:08:05,5,BCA Mobile,positive,0.999038815498352
MIB_055_Adam Zuhruf Ananda Farendra,"now we have entered the era of AI AGI and AI ASI. I hope BCA Mobile continues to improve and increase its capabilities to become a Super AI, a super AI that can do anything that exceeds humans, an AI that can improve and repair itself, an AI that can analyze and structure documents accurately and in detail to make training on itself or the output that will be produced, an AI that can be fully integrated into the entire system, an AI that can be fully integrated into humanoid robots.",2025-07-29 04:30:31,5,BCA Mobile,positive,0.5360395312309265
Fauzul Riski,tolong tambahkan jam uang masuk atau uang keluar di mutasi rekening,2025-07-29 03:39:48,4,BCA Mobile,neutral,0.9990423321723938
Desinta Dew,"Mbanking BCA sy ke blokir. Hari ini sy call ke hallo bca, proses KYC cukup panjang dan menghabiskan waktu, dan pulsa saya. sampai sy harus beli/ pulsa leter 2 kali Krn pulsa kebetulan HBS dan gak bisa beli Krn mbanking sy yg ke blokir. ujung ujungnya di minta ke cabang BCA, artinya keluhan sy TDK selesai saat itu. yg sy kecewa, seharusnya cukup katakan diawal unt buka blokir hrs ke cabang terdekat gak usah pakai kyc panjang lebar sampai saya menghabiskan uang unt pulsa leter beli pulsa bbrp kali",2025-07-29 03:38:37,2,BCA Mobile,negative,0.9928683638572693
Halim PK,mantap,2025-07-29 03:37:17,5,BCA Mobile,positive,0.9991832375526428
Adif Safirul,sangat mudah,2025-07-29 02:55:18,4,BCA Mobile,positive,0.9982979893684387
kurnia istianto,mempermudah bertransaksi.,2025-07-29 02:33:27,5,BCA Mobile,positive,0.9859985113143921
Nur Yanti,bagus,2025-07-29 01:15:25,5,BCA Mobile,positive,0.9980973601341248
Haji Harsum,membosankan selalu appdate,2025-07-29 00:53:52,1,BCA Mobile,negative,0.999214768409729
Rianty Herdiansyah,bagus,2025-07-29 00:39:43,5,BCA Mobile,positive,0.9980973601341248
ihyaaa,anj naro duit di bca baru semalem doang ke sedot 21 rb kocakk kocakkk,2025-07-29 00:35:00,1,BCA Mobile,neutral,0.9326298236846924
anggiat martua sitinjak,ok,2025-07-29 00:21:30,5,BCA Mobile,negative,0.998392641544342
sad boyss,"ngebug lama bgt cma buat ngeload persyaratan smpe berjam jam masi tetep ga bisa,, padahal sinyal dah full",2025-07-29 00:17:55,3,BCA Mobile,negative,0.9987700581550598
Chandra Deviyanti,lancar,2025-07-28 23:08:40,5,BCA Mobile,positive,0.9983981251716614
Chit Juwita,Untuk notifnya setiap kali ada uang masuk keluar tolong diperbarui krna sring gk ada notif pmbrtahun,2025-07-28 22:37:25,3,BCA Mobile,neutral,0.9987152814865112
Rima Mel,bca knpa sih 205 mlu . sementara transaksi tidak dpt diproses . sy mw payment jd susahh tlong dong diperbaiki cpt,2025-07-28 21:17:31,1,BCA Mobile,negative,0.9986026883125305
Hendra Sanjaya,top,2025-07-28 17:21:54,5,BCA Mobile,positive,0.9786688089370728
ronde ware,bagus,2025-07-28 16:18:58,5,BCA Mobile,positive,0.9980973601341248
Iwan Prasetiyo,"saya tunanetra, pembaca layar ga bisa akses, versi sebelumnya bisa",2025-07-28 15:50:17,2,BCA Mobile,neutral,0.9696620106697083
Balqis Keyland A,"kok sekarang jadi banyak iklannya ya, tiap saya masuk, pasti ada iklan hati2 penipuan yg klo gk di tutup itu bklan ada terus mau udh keluar trus masuk lgi pun sama aja, please bnget bca jgn ada begituan lgi, saya jdi makin was was jdinya",2025-07-28 15:19:37,4,BCA Mobile,negative,0.9990737438201904
Mahrul Munawar,"potongan perbulan nya besar banget, tolong di perkecil klou bisa",2025-07-28 15:02:48,4,BCA Mobile,negative,0.9525797963142395
34_ I Putu Raditya Putra Astama,sangat bagus saya suka,2025-07-28 14:40:55,5,BCA Mobile,positive,0.9932450652122498
Abu Janda,"punya saya lama gak di buka,dan waktu mau lihat saldo ternyata gak bisa dibuka lagi",2025-07-28 14:26:53,1,BCA Mobile,negative,0.9652293920516968
Wahyu Agung,Ampe hbs pulsa gk bisa login,2025-07-28 14:22:44,1,BCA Mobile,negative,0.9498717188835144
Amelia Lovers,ok,2025-07-28 13:56:16,5,BCA Mobile,negative,0.998392641544342
Dien Fernando Sitanggang,bagus,2025-07-28 13:45:18,5,BCA Mobile,positive,0.9980973601341248
Trianom Muslimin,bagus sangat membantu,2025-07-28 13:30:34,5,BCA Mobile,positive,0.9817927479743958
Eddy Sugito,mantap,2025-07-28 13:19:59,5,BCA Mobile,positive,0.9991832375526428
klan uchiha,sangat bagus dan bermanfaat,2025-07-28 13:16:18,5,BCA Mobile,positive,0.9963285326957703
Tecno Spark,"OTP susah OTP,pusing saya",2025-07-28 12:40:49,2,BCA Mobile,negative,0.9977207779884338
Ahsa,"tolong perbaiki lagi masa tiap hari log out terus karna sim tidak terdeksi, kalau kaya gitu terus yang ada rugi beli pulsa terus padahal kartu yang di hp sama mbanking sama",2025-07-28 12:34:27,1,BCA Mobile,negative,0.9986346364021301
Marthin pattinama Marthin pattinama,bagus banget,2025-07-28 12:14:37,5,BCA Mobile,positive,0.998884379863739
Dayat 97,sangat baik,2025-07-28 12:13:51,5,BCA Mobile,positive,0.9864094853401184
Fajar Ahmad,ribet kalo mau login harus ke banknya,2025-07-28 11:42:57,1,BCA Mobile,neutral,0.993313729763031
Kaisan Sumantri,sangat baik,2025-07-28 11:09:22,5,BCA Mobile,positive,0.9864094853401184
enovita carolina,"Sangat bagus, sempurna.",2025-07-28 10:59:48,5,BCA Mobile,positive,0.9810518026351929
Endang Azkia,baik,2025-07-28 10:53:34,5,BCA Mobile,positive,0.9978936314582825
Jarwo Saputro,gak guna banget apk ini buat transaksi gak bisa hanya bisa merah terus sinyal bagus update sudah terbaru buat apa bikin apk kalau ribet gini.,2025-07-28 10:39:03,1,BCA Mobile,negative,0.9952989220619202
Khaira Oppo,BCA mobile saya gak bisa di pakai,2025-07-28 10:32:14,5,BCA Mobile,negative,0.7375430464744568
Bobby Irawan,"kemaruk sekali hidup kalian, sedot pulsa orang 2 kali tetap nyuruh aktifasi di atm",2025-07-28 10:24:14,1,BCA Mobile,negative,0.9981803894042969
Nicholas Peterson Nicholas Peterson,aplikasi BCA mobile sangat membantu sekali,2025-07-28 10:16:15,5,BCA Mobile,positive,0.9978000521659851
Erlin Habibie,sangat membantu saya utk menabung & memudahkan saya untuk bertransaksi belanja di minimarket terdekat.sukses terus BCA,2025-07-28 10:03:52,5,BCA Mobile,positive,0.9969944953918457
Rifky Syahla,pusing,2025-07-28 09:36:27,5,BCA Mobile,negative,0.9965420365333557
Hikrama Wijaya,"ini kenapa tidak bisa aktivasi,jaringan stabil dan bagus..sudah di coba berulang kali tapi hasil sama ""tunggu indikator berwarna hijau"" tapi gak hijau-hijau juga,koneksi di pastikan tidak gangguan,tolong ini aplikasi nya bermasalah",2025-07-28 09:14:41,1,BCA Mobile,negative,0.9947835803031921
D'gsm phone,sangat membantu,2025-07-28 07:56:48,5,BCA Mobile,positive,0.9959172606468201
Abdul Karim Al Karomi,udah daftar 2 kali di hp baru tetap gak bisa pulsa kesedot lagi hadeeeh,2025-07-28 07:41:21,2,BCA Mobile,negative,0.9912071824073792
trifose pakpahan,ga bisa update,2025-07-28 07:28:56,1,BCA Mobile,neutral,0.9854889512062073
Deddy Teanya72,segalanya jadi mudah thanks bca,2025-07-28 06:56:07,5,BCA Mobile,positive,0.9965458512306213
Ana Usman,error trs nih pdhl mo transaksi,2025-07-28 05:47:47,2,BCA Mobile,negative,0.9969335794448853
Daffa Pratama,"kode UTP gak muncul"" dan sekarang keblokir M-BCA saya, apakah kartu ATM saya juga keblokir min?",2025-07-28 05:41:06,2,BCA Mobile,negative,0.8959275484085083
Nopendi Dohare,ngk bisa ngirim selalu ganguan,2025-07-28 05:38:33,2,BCA Mobile,negative,0.9965265393257141
MUHAMMAD YUSUF,habis2 in pulsa aja lu.. gaje 2,2025-07-28 05:31:36,1,BCA Mobile,negative,0.9994841814041138
Aloysius Suyanto,Bagus,2025-07-28 04:43:07,5,BCA Mobile,positive,0.9306374788284302
Erwin Adham,membantu,2025-07-28 04:18:22,5,BCA Mobile,positive,0.9465089440345764
Risky W,"Susah banget sih verif wajah gagal mulu. Padahal udah sesuai intruksi. Cape banget ngulang2 mulu. Kenapa ga kaya dulu aja verif pake nomor sms. Masa mesti jauh2 dtg ke bank lagi, haduh.",2025-07-28 03:47:28,1,BCA Mobile,negative,0.9992062449455261
Rachmad Junianto,simple gak ribet pengurusan pun mudah top,2025-07-28 03:42:24,5,BCA Mobile,positive,0.9983453750610352
Joker Keramat,sangat mudah digunakan dan efisiensi tinggi,2025-07-28 03:26:00,5,BCA Mobile,positive,0.9990140199661255
Egaf Fernando,pelayanan buruk ngurus ganti pin aja harus di oper ke cabang lain,2025-07-28 02:20:01,1,BCA Mobile,negative,0.9993563294410706
Moh putra,"knpa verifilakasi wajah gk maw lmpu indikatorx hijau,,bikin pusing aj nie bca",2025-07-28 00:23:04,1,BCA Mobile,negative,0.9948869347572327
Ruth Weo,semakin mudah dalam bertransaksi,2025-07-27 22:49:46,4,BCA Mobile,positive,0.9951317310333252
Siti Mai,"ternyata ktp oku timur itu sudah di blacklist ya kenapa tidak jujur setiap bikin online selalu jawabannya data tidak dapat terdeteksi dan lain lain, juga cs pas vidcall judes amat ga ada senyum senyumnya",2025-07-27 22:42:21,1,BCA Mobile,negative,0.9990742206573486
hari ramdani,"kemarin2 bagus, kenapa pas update gangguan terus? harusnya makin bagus dong",2025-07-27 22:34:48,3,BCA Mobile,negative,0.6801490783691406
Arifin Ckd,bagus,2025-07-27 22:26:23,5,BCA Mobile,positive,0.9980973601341248
ervin nofiyanto,aku suka bca,2025-07-27 22:16:52,5,BCA Mobile,positive,0.9968076944351196
Annisa Dian,giliran dibutuhin banget gak mau konek kelampu hijau 😭,2025-07-27 19:48:53,1,BCA Mobile,negative,0.9989983439445496
Rian Defrianto,"mbca keblokir,telponlah call center sampai hbs pulsa 20ribu,tetap aja disuruh kekantor bca,klo tau begitu mending gk usah pake telpon call center segala...",2025-07-27 16:56:48,1,BCA Mobile,negative,0.9588963985443115
ZAMZAM ZAELANI MUBAROK,potongan tiap bulan gede amat,2025-07-27 14:10:33,5,BCA Mobile,negative,0.8573863506317139
Burhan Burhan,belum coba sih,2025-07-27 11:00:15,5,BCA Mobile,negative,0.9986498951911926
Diiaz 8786,"knp sih skrg bca harus ada sim card di hp , giliran nomor nya di cabut ga dipake , ga bisa log in tolong dong dipermudah , meski nomor tidak dipakai yg penting sudah verifikasi,,, !! dulu gak ribet kaya gini skrg ribet bgt",2025-07-27 10:27:58,1,BCA Mobile,negative,0.8679507970809937
Riyan Prasetyo,normal dan simpel,2025-07-27 10:16:36,5,BCA Mobile,positive,0.9710035920143127
restu yudi,"Untuk hari ini sementara saya kasih bintang 1 dulu kenapa rekening saya g bisa dibuka cuma gara"" nomor lama udah gak aktif",2025-07-27 10:13:42,1,BCA Mobile,negative,0.8066649436950684
Apip art,paling aman dan terpercaya,2025-07-27 09:03:13,5,BCA Mobile,positive,0.9983093738555908
Sintia Widiarika,bagus,2025-07-27 06:21:06,5,BCA Mobile,positive,0.9980973601341248
Ewa Sugono,lampu y merah terus kenapa,2025-07-27 06:09:58,3,BCA Mobile,negative,0.9992523789405823
James Kintopo,Good BCA mobile 🤘,2025-07-27 06:01:47,5,BCA Mobile,positive,0.9984470009803772
Edy Bastiar,mantap sangat membatuh...,2025-07-27 05:03:14,5,BCA Mobile,positive,0.9991706609725952
Herni Herni,transaksi ko kadang suka gagal ya,2025-07-27 04:54:42,2,BCA Mobile,negative,0.9988034963607788
Abdoul J,"Makin ke sini makin suslit untuk di gunakan, saya ganti hp, otomatis saya harus pindah Mbanking, tapi setelah di instal sulit sekali untuk masuk, pulsa sudah habis banyak untuk kirim pesan dari mbca, sudah nunggu lama proses, eh yang muncul maaf untuk sementara tidak dapat di lakukan, silahkan coba beberapa saat lagi, masa itu mulu yg muncul,toling di tingkatkan lagi kualitasnya bos.",2025-07-27 04:41:11,1,BCA Mobile,negative,0.9971122741699219
Taufiq Hidayat,Pelayanan terhadap nasabah sangat Bagus,2025-07-27 02:06:29,5,BCA Mobile,positive,0.9978119134902954
Fitri Salma,verifikasi gagal terus,2025-07-27 01:25:03,1,BCA Mobile,negative,0.9980509281158447
Cinglani Pcr,mudah dan flexible,2025-07-27 01:12:49,5,BCA Mobile,positive,0.9990553259849548
Arif saputra,kenapa yah sekarang abis update ko terus di ulang ulang di suruh verifikasi ulang terus jebol dong pulsanya,2025-07-27 01:02:54,1,BCA Mobile,negative,0.9948429465293884
Tuti Jahara,ALhamdulillah tetap menjadi pilihan terbaik☝️👌,2025-07-27 00:55:48,5,BCA Mobile,positive,0.9990662932395935
Frederikus Jehoban,sangat puas,2025-07-27 00:55:40,5,BCA Mobile,positive,0.9979425072669983
rahayu joyo,👍👍👍,2025-07-26 19:23:44,5,BCA Mobile,positive,0.999038815498352
Sri Rahayu,pelayanan sangat ramah dan tidak ribet,2025-07-26 18:59:24,5,BCA Mobile,positive,0.998431384563446
Alif Azmi,"buat developer tolong ini knpa saya mau login lg ke mbanking harus verif muka, saya udh coba brapa kali masih ttep gabisa masuk, lingkaran bingkai nya terus merah heran",2025-07-26 18:15:34,2,BCA Mobile,negative,0.9282981753349304
Sambrul Van,"saya bayar pake qris bca 95ribu saldo udah kepotong tapi belum masuk disananya di mutasi rekening ada di inbox qr kok tidak ada gimana ini, hilang dah uangnya kok rawan begini mohon penjelasannya saya sudah rugi dan kembalikan uang saya.",2025-07-26 17:59:23,1,BCA Mobile,negative,0.9963550567626953
clasher ff,"senang banget pake BCA, segalanya lebih mudah",2025-07-26 17:33:36,5,BCA Mobile,positive,0.9931262731552124
Mohamad Tarmono,ok,2025-07-26 17:31:40,5,BCA Mobile,negative,0.998392641544342
Jahidi Sobari,sangat membantu pemsukn dan penarikan uang dengan mudah,2025-07-26 17:08:52,5,BCA Mobile,positive,0.9862082004547119
Nicha Canda Elgiana Egi,susah updet . pdhl berbpa aplikasi sdh di hapus .,2025-07-26 16:08:35,1,BCA Mobile,negative,0.9961962699890137
Cahaya Imiy,ok,2025-07-26 15:10:38,5,BCA Mobile,negative,0.998392641544342
Ruswandi,"ketika mau memasukkan pin salah padahal pin tidak pernah ganti akhirnya 3kali terblokir,sudah sering terjadi",2025-07-26 14:01:54,2,BCA Mobile,neutral,0.5566648244857788
Ari Sabrina,lampu indikator merah terus dari pagi hingga sekarang gmn BCA?? masih merah lampu indikator piye Iki ???,2025-07-26 13:30:51,2,BCA Mobile,negative,0.9971011281013489
Dinda citra asmara,mau masuk aplikasi di hp berbeda sudah verifikasi 2x disuruh update terus. tapi tetep gak bisa log in,2025-07-26 10:44:29,1,BCA Mobile,negative,0.595222532749176
Bun_cin Phin,bank terbaik di ondonesia,2025-07-26 10:41:18,5,BCA Mobile,positive,0.9988822340965271
Nieansyah Fikhran,"Halo BCA, Saya ingin menyampaikan keluhan sebagai nasabah yang juga pelaku usaha kecil harian. Saya menerima dana hasil orderan dari Grab Merchant ke rekening BCA saya. Namun setelah dicek, saldo tetap tidak bertambah karena dana tersebut langsung digunakan sistem untuk memenuhi saldo mengendap dan menutupi biaya admin. Sebagai pelaku usaha kecil, dana tersebut sangat saya butuhkan untuk membeli bahan jualan harian. Sistem seperti ini membuat saya kesulitan beroperasi karena uang hasil kerja",2025-07-26 08:26:12,3,BCA Mobile,neutral,0.5205180644989014
Bambang Hermanto,Bagus,2025-07-26 08:15:11,5,BCA Mobile,positive,0.9306374788284302
Kempir Ok18,Sangat puas ⭐⭐⭐⭐⭐,2025-07-26 07:52:57,5,BCA Mobile,positive,0.9987936019897461
Zzz 12w22,bagus,2025-07-26 07:34:19,4,BCA Mobile,positive,0.9980973601341248
Rizky Cintya Bonita,apasih ini? Hoam!!,2025-07-26 07:23:16,1,BCA Mobile,negative,0.9991886019706726
Juan Prastiyo,bagus,2025-07-26 07:21:35,5,BCA Mobile,positive,0.9980973601341248
taofik hidayat,"jangan terlalu banyak verifikasi,, menghambat transaksi aja",2025-07-26 07:20:07,1,BCA Mobile,negative,0.9991912245750427
Claudius A. S,apk gaje sinyal kenceng kuota ada sinyal merah mulu,2025-07-26 06:40:58,1,BCA Mobile,negative,0.9986926913261414
OSH Siahaan,Great,2025-07-26 06:06:01,5,BCA Mobile,positive,0.9791924953460693
Lela Dewi,aplikasi luar biasa yg sangat membantu,2025-07-26 05:31:14,5,BCA Mobile,positive,0.9963966012001038
Fauzi Ogun,untuk BCA sangat mudah memuaskan,2025-07-26 05:03:26,5,BCA Mobile,positive,0.998751163482666
Ahmad Subak,oke,2025-07-26 04:51:27,5,BCA Mobile,positive,0.7234290838241577
Paramitha Anjani,"sebel sama pelayanan nya padahal lgi butuh tpi gk di layani dengan baik dengan admin nya, pdhl pengen buka rekening loh sudah video call an juga sama admin nya parah tuh ku kira bakalan di acc nyatanya akun ku malah di blok bagus bngt ya tingkatkan terus keburukan mu dalam pelayanan nya yah🙂 paling enak buka bni dan bri nyesel pengen buka rekening di bca gk lgi dah 👎 bca banjarbaru minus👎",2025-07-26 04:20:15,1,BCA Mobile,negative,0.9989007711410522
Japtian Yoe,sangat memuaskan,2025-07-26 03:40:00,5,BCA Mobile,positive,0.9983042478561401
Javasche Art,bagus,2025-07-26 03:38:21,5,BCA Mobile,positive,0.9980973601341248
Dedi Nirwana,cepet dan tepat,2025-07-26 02:54:31,5,BCA Mobile,positive,0.985122561454773
Sari Pratiwi,mohon diperhatikan buat mobile banking aplikasi update terbaru pakai otp yang dikirim ke SMS sudah beberapa kali dan pulsa terpotong tapi tidak masuk juga kode otp nya. saran saya kode otp bisa ditingkatkan pakai WhatsApp seperti yang lainnya.,2025-07-26 02:37:50,3,BCA Mobile,neutral,0.6574469804763794
Assyarifah Maharani,"kenapa kalau mau bayar lewat qriss, apknya malah kembali ke awal dan dicoba kedua kalinya malah tiba-tiba keluar aplikasi? apakah memang ada error? tolong perbaiki jika memang error dari apk nya.",2025-07-26 02:30:20,1,BCA Mobile,negative,0.9911503791809082
Eri Indragiri,Excellent,2025-07-26 01:42:55,5,BCA Mobile,negative,0.9089879393577576
